"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Sex"	"Sex Code"	"States"	"States Code"	"Year"	"Year Code"	Count
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Idaho"	"16"	"2013"	"2013"	417
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"1999"	"1999"	4975
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2000"	"2000"	4879
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2001"	"2001"	4952
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2002"	"2002"	4975
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2003"	"2003"	4989
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2004"	"2004"	4813
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2005"	"2005"	4872
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2006"	"2006"	4941
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2007"	"2007"	4960
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2008"	"2008"	4877
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2009"	"2009"	4980
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2010"	"2010"	4802
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2011"	"2011"	4925
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2012"	"2012"	4793
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Illinois"	"17"	"2013"	"2013"	4776
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"1999"	"1999"	2737
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2000"	"2000"	2665
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2001"	"2001"	2816
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2002"	"2002"	2754
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2003"	"2003"	2790
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2004"	"2004"	2682
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2005"	"2005"	2815
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2006"	"2006"	2869
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2007"	"2007"	2899
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2008"	"2008"	2990
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2009"	"2009"	2911
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2010"	"2010"	2906
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2011"	"2011"	2925
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2012"	"2012"	2866
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Indiana"	"18"	"2013"	"2013"	2853
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"1999"	"1999"	1306
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2000"	"2000"	1327
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2001"	"2001"	1266
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2002"	"2002"	1261
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2003"	"2003"	1375
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2004"	"2004"	1322
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2005"	"2005"	1348
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2006"	"2006"	1375
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2007"	"2007"	1305
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2008"	"2008"	1324
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2009"	"2009"	1366
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2010"	"2010"	1345
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2011"	"2011"	1331
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2012"	"2012"	1307
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Iowa"	"19"	"2013"	"2013"	1308
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"1999"	"1999"	1098
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2000"	"2000"	1099
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2001"	"2001"	1087
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2002"	"2002"	1030
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2003"	"2003"	1100
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2004"	"2004"	1066
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2005"	"2005"	1121
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2006"	"2006"	1077
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2007"	"2007"	1142
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2008"	"2008"	1109
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2009"	"2009"	1045
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2010"	"2010"	1010
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2011"	"2011"	1061
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2012"	"2012"	1048
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kansas"	"20"	"2013"	"2013"	1078
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"1999"	"1999"	2430
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2000"	"2000"	2479
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2001"	"2001"	2558
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2002"	"2002"	2537
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2003"	"2003"	2486
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2004"	"2004"	2604
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2005"	"2005"	2507
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2006"	"2006"	2598
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2007"	"2007"	2572
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2008"	"2008"	2661
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2009"	"2009"	2638
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2010"	"2010"	2707
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2011"	"2011"	2556
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2012"	"2012"	2597
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Kentucky"	"21"	"2013"	"2013"	2630
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"1999"	"1999"	2175
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2000"	"2000"	2105
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2001"	"2001"	2071
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2002"	"2002"	1978
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2003"	"2003"	2070
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2004"	"2004"	2125
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2005"	"2005"	1988
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2006"	"2006"	2012
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2007"	"2007"	1929
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2008"	"2008"	2040
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2009"	"2009"	1991
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2010"	"2010"	2055
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2011"	"2011"	1968
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2012"	"2012"	2028
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Louisiana"	"22"	"2013"	"2013"	1947
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"1999"	"1999"	640
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2000"	"2000"	665
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2001"	"2001"	654
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2002"	"2002"	653
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2003"	"2003"	670
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2004"	"2004"	700
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2005"	"2005"	686
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2006"	"2006"	685
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2007"	"2007"	693
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2008"	"2008"	672
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2009"	"2009"	702
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2010"	"2010"	661
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2011"	"2011"	642
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2012"	"2012"	694
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maine"	"23"	"2013"	"2013"	749
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"1999"	"1999"	2034
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2000"	"2000"	1966
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2001"	"2001"	1812
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2002"	"2002"	1896
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2003"	"2003"	2014
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2004"	"2004"	1908
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2005"	"2005"	1963
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2006"	"2006"	1912
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2007"	"2007"	1918
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2008"	"2008"	1967
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2009"	"2009"	1834
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2010"	"2010"	1862
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2011"	"2011"	1816
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2012"	"2012"	1837
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Maryland"	"24"	"2013"	"2013"	1847
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"1999"	"1999"	2524
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2000"	"2000"	2467
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2001"	"2001"	2501
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2002"	"2002"	2541
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2003"	"2003"	2454
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2004"	"2004"	2465
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2005"	"2005"	2586
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2006"	"2006"	2484
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2007"	"2007"	2506
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2008"	"2008"	2511
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2009"	"2009"	2511
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2010"	"2010"	2358
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2011"	"2011"	2456
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2012"	"2012"	2391
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Massachusetts"	"25"	"2013"	"2013"	2303
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"1999"	"1999"	4084
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2000"	"2000"	4160
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2001"	"2001"	4082
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2002"	"2002"	4075
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2003"	"2003"	4438
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2004"	"2004"	4146
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2005"	"2005"	4222
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2006"	"2006"	4212
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2007"	"2007"	4281
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2008"	"2008"	4207
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2009"	"2009"	4127
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2010"	"2010"	4236
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2011"	"2011"	4051
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2012"	"2012"	4088
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Michigan"	"26"	"2013"	"2013"	3909
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"1999"	"1999"	1496
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2000"	"2000"	1514
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2001"	"2001"	1527
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2002"	"2002"	1528
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2003"	"2003"	1574
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2004"	"2004"	1559
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2005"	"2005"	1601
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2006"	"2006"	1509
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2007"	"2007"	1612
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2008"	"2008"	1574
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2009"	"2009"	1654
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2010"	"2010"	1578
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2011"	"2011"	1631
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2012"	"2012"	1685
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Minnesota"	"27"	"2013"	"2013"	1796
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2003"	"2003"	1435
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2004"	"2004"	1419
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2005"	"2005"	1353
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2006"	"2006"	1460
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2007"	"2007"	1558
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2008"	"2008"	1584
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2009"	"2009"	1501
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2010"	"2010"	1459
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2011"	"2011"	1442
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2012"	"2012"	1476
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Mississippi"	"28"	"2013"	"2013"	1510
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"1999"	"1999"	2768
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2000"	"2000"	2643
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2001"	"2001"	2616
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2002"	"2002"	2837
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2003"	"2003"	2882
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2004"	"2004"	2842
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2005"	"2005"	2942
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2006"	"2006"	2885
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2007"	"2007"	2821
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2008"	"2008"	2771
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2009"	"2009"	2881
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2010"	"2010"	2750
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2011"	"2011"	2810
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2012"	"2012"	2932
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Missouri"	"29"	"2013"	"2013"	2807
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"1999"	"1999"	338
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2000"	"2000"	380
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2001"	"2001"	359
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2002"	"2002"	367
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2003"	"2003"	373
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2004"	"2004"	350
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2005"	"2005"	382
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2006"	"2006"	365
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2007"	"2007"	386
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2008"	"2008"	376
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2009"	"2009"	374
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2010"	"2010"	352
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2011"	"2011"	403
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2012"	"2012"	358
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Montana"	"30"	"2013"	"2013"	326
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"1999"	"1999"	623
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2000"	"2000"	624
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2001"	"2001"	657
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2002"	"2002"	666
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2003"	"2003"	659
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2004"	"2004"	738
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2005"	"2005"	680
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2006"	"2006"	683
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2007"	"2007"	684
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2008"	"2008"	626
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2009"	"2009"	618
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2010"	"2010"	646
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2011"	"2011"	629
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2012"	"2012"	672
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nebraska"	"31"	"2013"	"2013"	670
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"1999"	"1999"	799
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2000"	"2000"	863
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2001"	"2001"	814
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2002"	"2002"	892
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2003"	"2003"	858
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2004"	"2004"	873
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2005"	"2005"	859
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2006"	"2006"	924
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2007"	"2007"	867
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2008"	"2008"	929
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2009"	"2009"	849
	"Lung and Bronchus"	"22030"	"Male"	"M"	"Nevada"	"32"	"2010"	"2010"	864
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"1999"	"1999"	455
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2000"	"2000"	467
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2001"	"2001"	452
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2002"	"2002"	456
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2003"	"2003"	474
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2004"	"2004"	525
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2005"	"2005"	520
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2006"	"2006"	505
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2007"	"2007"	534
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2008"	"2008"	538
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2009"	"2009"	529
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2010"	"2010"	540
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2011"	"2011"	523
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2012"	"2012"	492
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Hampshire"	"33"	"2013"	"2013"	510
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"1999"	"1999"	3186
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2000"	"2000"	3234
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2001"	"2001"	3151
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2002"	"2002"	3165
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2003"	"2003"	3115
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2004"	"2004"	2903
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2005"	"2005"	3113
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2006"	"2006"	3110
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2007"	"2007"	3106
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2008"	"2008"	3023
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2009"	"2009"	2980
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2010"	"2010"	2868
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2011"	"2011"	2909
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2012"	"2012"	2918
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Jersey"	"34"	"2013"	"2013"	2876
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Mexico"	"35"	"1999"	"1999"	466
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Mexico"	"35"	"2000"	"2000"	469
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Mexico"	"35"	"2001"	"2001"	494
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Mexico"	"35"	"2002"	"2002"	511
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Mexico"	"35"	"2003"	"2003"	471
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Mexico"	"35"	"2004"	"2004"	481
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Mexico"	"35"	"2005"	"2005"	526
	"Lung and Bronchus"	"22030"	"Male"	"M"	"New Mexico"	"35"	"2006"	"2006"	522
