"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Sex"	"Sex Code"	"MSA"	"MSA Code"	"Year"	"Year Code"	Count
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2005"	"2005"	29
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2006"	"2006"	17
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2007"	"2007"	28
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2008"	"2008"	18
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2009"	"2009"	19
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2010"	"2010"	20
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2011"	"2011"	29
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2012"	"2012"	22
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2013"	"2013"	25
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2000"	"2000"	20
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2001"	"2001"	23
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2003"	"2003"	26
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2004"	"2004"	29
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2005"	"2005"	17
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2006"	"2006"	16
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2007"	"2007"	26
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2008"	"2008"	19
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2009"	"2009"	19
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2010"	"2010"	17
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2011"	"2011"	27
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2012"	"2012"	30
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2013"	"2013"	27
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"1999"	"1999"	33
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2000"	"2000"	26
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2001"	"2001"	26
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2002"	"2002"	31
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2003"	"2003"	24
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2004"	"2004"	42
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2005"	"2005"	33
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2006"	"2006"	20
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2007"	"2007"	28
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2008"	"2008"	37
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2009"	"2009"	39
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2010"	"2010"	31
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2011"	"2011"	34
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2012"	"2012"	27
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Fresno, CA  "	"23420"	"2013"	"2013"	27
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"1999"	"1999"	41
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2000"	"2000"	40
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2001"	"2001"	39
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2002"	"2002"	39
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2003"	"2003"	38
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2004"	"2004"	49
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2005"	"2005"	54
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2006"	"2006"	45
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2007"	"2007"	65
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2008"	"2008"	54
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2009"	"2009"	66
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2010"	"2010"	46
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2011"	"2011"	55
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2012"	"2012"	45
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Grand Rapids-Wyoming, MI  "	"24340"	"2013"	"2013"	55
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"1999"	"1999"	35
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2000"	"2000"	21
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2001"	"2001"	34
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2002"	"2002"	37
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2003"	"2003"	40
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2004"	"2004"	39
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2005"	"2005"	47
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2006"	"2006"	44
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2007"	"2007"	40
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2008"	"2008"	41
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2009"	"2009"	45
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2010"	"2010"	37
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2011"	"2011"	41
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2012"	"2012"	56
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greensboro-High Point, NC  "	"24660"	"2013"	"2013"	43
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"1999"	"1999"	29
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2000"	"2000"	18
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2001"	"2001"	29
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2002"	"2002"	26
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2003"	"2003"	31
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2004"	"2004"	22
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2005"	"2005"	34
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2006"	"2006"	52
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2007"	"2007"	38
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2008"	"2008"	43
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2009"	"2009"	46
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2010"	"2010"	41
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2011"	"2011"	40
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2012"	"2012"	33
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2013"	"2013"	49
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"1999"	"1999"	29
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2000"	"2000"	41
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2001"	"2001"	39
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2002"	"2002"	40
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2003"	"2003"	36
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2004"	"2004"	31
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2005"	"2005"	31
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2006"	"2006"	31
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2007"	"2007"	35
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2008"	"2008"	38
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2009"	"2009"	25
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2010"	"2010"	34
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2011"	"2011"	35
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2012"	"2012"	38
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Harrisburg-Carlisle, PA  "	"25420"	"2013"	"2013"	43
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"1999"	"1999"	93
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2000"	"2000"	76
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2001"	"2001"	88
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2002"	"2002"	83
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2003"	"2003"	97
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2004"	"2004"	95
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2005"	"2005"	95
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2006"	"2006"	89
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2007"	"2007"	89
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2008"	"2008"	108
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2009"	"2009"	99
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2010"	"2010"	114
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2011"	"2011"	112
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2012"	"2012"	116
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2013"	"2013"	98
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"1999"	"1999"	140
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2000"	"2000"	125
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2001"	"2001"	160
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2002"	"2002"	170
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2003"	"2003"	162
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2004"	"2004"	151
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2005"	"2005"	152
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2006"	"2006"	159
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2007"	"2007"	165
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2008"	"2008"	189
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2009"	"2009"	161
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2010"	"2010"	147
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2011"	"2011"	177
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2012"	"2012"	156
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2013"	"2013"	165
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"1999"	"1999"	63
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2000"	"2000"	77
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2001"	"2001"	87
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2002"	"2002"	76
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2003"	"2003"	104
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2004"	"2004"	83
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2005"	"2005"	81
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2006"	"2006"	97
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2007"	"2007"	85
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2008"	"2008"	89
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2009"	"2009"	91
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2010"	"2010"	81
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2011"	"2011"	84
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2012"	"2012"	85
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2013"	"2013"	73
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2003"	"2003"	21
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2004"	"2004"	16
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2005"	"2005"	25
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2006"	"2006"	22
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2007"	"2007"	20
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2008"	"2008"	22
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2009"	"2009"	18
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2010"	"2010"	18
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2011"	"2011"	21
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2012"	"2012"	34
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jackson, MS  "	"27140"	"2013"	"2013"	21
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"1999"	"1999"	39
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2000"	"2000"	71
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2001"	"2001"	69
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2002"	"2002"	58
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2003"	"2003"	77
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2004"	"2004"	84
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2005"	"2005"	62
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2006"	"2006"	60
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2007"	"2007"	72
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2008"	"2008"	71
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2009"	"2009"	72
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2010"	"2010"	72
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2011"	"2011"	73
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2012"	"2012"	65
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Jacksonville, FL  "	"27260"	"2013"	"2013"	76
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2003"	"2003"	39
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2004"	"2004"	50
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2005"	"2005"	63
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2006"	"2006"	42
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2007"	"2007"	42
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2008"	"2008"	47
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2009"	"2009"	51
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2010"	"2010"	52
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2011"	"2011"	51
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2012"	"2012"	42
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Knoxville, TN  "	"28940"	"2013"	"2013"	52
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Lakeland-Winter Haven, FL  "	"29460"	"1999"	"1999"	40
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Lakeland-Winter Haven, FL  "	"29460"	"2000"	"2000"	44
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Lakeland-Winter Haven, FL  "	"29460"	"2001"	"2001"	30
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Lakeland-Winter Haven, FL  "	"29460"	"2002"	"2002"	34
	"Urinary Bladder invasive and in situ"	"29010"	"Female"	"F"	" Lakeland-Winter Haven, FL  "	"29460"	"2003"	"2003"	41
