"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"MSA"	"MSA Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	Deaths
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2008"	"2008"	"60-64 years "	"60-64"	17
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2008"	"2008"	"70-74 years"	"70-74"	16
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2008"	"2008"	"80-84 years"	"80-84"	16
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2009"	"2009"	"65-69 years"	"65-69"	17
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2009"	"2009"	"70-74 years"	"70-74"	23
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2009"	"2009"	"80-84 years"	"80-84"	17
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2009"	"2009"	"85+ years"	"85+"	19
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2010"	"2010"	"65-69 years"	"65-69"	19
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2010"	"2010"	"70-74 years"	"70-74"	18
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2010"	"2010"	"80-84 years"	"80-84"	16
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2011"	"2011"	"60-64 years "	"60-64"	18
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2011"	"2011"	"65-69 years"	"65-69"	20
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2011"	"2011"	"70-74 years"	"70-74"	18
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2011"	"2011"	"85+ years"	"85+"	16
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2012"	"2012"	"55-59 years"	"55-59"	19
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2012"	"2012"	"65-69 years"	"65-69"	23
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2012"	"2012"	"75-79 years"	"75-79"	18
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2012"	"2012"	"85+ years"	"85+"	18
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2013"	"2013"	"55-59 years"	"55-59"	17
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2013"	"2013"	"65-69 years"	"65-69"	22
	"Lung and Bronchus"	"22030"	" Jackson, MS  "	"27140"	"2013"	"2013"	"75-79 years"	"75-79"	16
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"1999"	"1999"	"50-54 years"	"50-54"	19
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"1999"	"1999"	"55-59 years"	"55-59"	25
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"1999"	"1999"	"60-64 years "	"60-64"	31
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"1999"	"1999"	"65-69 years"	"65-69"	38
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"1999"	"1999"	"70-74 years"	"70-74"	52
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"1999"	"1999"	"75-79 years"	"75-79"	42
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"1999"	"1999"	"80-84 years"	"80-84"	39
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"1999"	"1999"	"85+ years"	"85+"	32
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2000"	"2000"	"50-54 years"	"50-54"	19
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2000"	"2000"	"55-59 years"	"55-59"	16
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2000"	"2000"	"60-64 years "	"60-64"	36
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2000"	"2000"	"65-69 years"	"65-69"	46
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2000"	"2000"	"70-74 years"	"70-74"	54
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2000"	"2000"	"75-79 years"	"75-79"	48
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2000"	"2000"	"80-84 years"	"80-84"	44
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2000"	"2000"	"85+ years"	"85+"	22
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2001"	"2001"	"55-59 years"	"55-59"	33
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2001"	"2001"	"60-64 years "	"60-64"	34
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2001"	"2001"	"65-69 years"	"65-69"	50
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2001"	"2001"	"70-74 years"	"70-74"	57
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2001"	"2001"	"75-79 years"	"75-79"	60
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2001"	"2001"	"80-84 years"	"80-84"	45
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2001"	"2001"	"85+ years"	"85+"	33
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2002"	"2002"	"55-59 years"	"55-59"	28
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2002"	"2002"	"60-64 years "	"60-64"	45
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2002"	"2002"	"65-69 years"	"65-69"	42
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2002"	"2002"	"70-74 years"	"70-74"	55
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2002"	"2002"	"75-79 years"	"75-79"	57
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2002"	"2002"	"80-84 years"	"80-84"	46
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2002"	"2002"	"85+ years"	"85+"	29
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2003"	"2003"	"55-59 years"	"55-59"	19
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2003"	"2003"	"60-64 years "	"60-64"	36
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2003"	"2003"	"65-69 years"	"65-69"	44
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2003"	"2003"	"70-74 years"	"70-74"	54
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2003"	"2003"	"75-79 years"	"75-79"	60
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2003"	"2003"	"80-84 years"	"80-84"	31
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2003"	"2003"	"85+ years"	"85+"	25
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2004"	"2004"	"50-54 years"	"50-54"	17
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2004"	"2004"	"55-59 years"	"55-59"	32
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2004"	"2004"	"60-64 years "	"60-64"	27
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2004"	"2004"	"65-69 years"	"65-69"	54
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2004"	"2004"	"70-74 years"	"70-74"	69
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2004"	"2004"	"75-79 years"	"75-79"	59
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2004"	"2004"	"80-84 years"	"80-84"	44
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2004"	"2004"	"85+ years"	"85+"	27
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2005"	"2005"	"50-54 years"	"50-54"	27
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2005"	"2005"	"55-59 years"	"55-59"	28
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2005"	"2005"	"60-64 years "	"60-64"	30
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2005"	"2005"	"65-69 years"	"65-69"	38
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2005"	"2005"	"70-74 years"	"70-74"	34
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2005"	"2005"	"75-79 years"	"75-79"	56
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2005"	"2005"	"80-84 years"	"80-84"	37
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2005"	"2005"	"85+ years"	"85+"	44
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2006"	"2006"	"50-54 years"	"50-54"	21
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2006"	"2006"	"55-59 years"	"55-59"	39
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2006"	"2006"	"60-64 years "	"60-64"	38
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2006"	"2006"	"65-69 years"	"65-69"	44
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2006"	"2006"	"70-74 years"	"70-74"	53
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2006"	"2006"	"75-79 years"	"75-79"	52
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2006"	"2006"	"80-84 years"	"80-84"	54
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2006"	"2006"	"85+ years"	"85+"	35
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2007"	"2007"	"55-59 years"	"55-59"	31
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2007"	"2007"	"60-64 years "	"60-64"	37
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2007"	"2007"	"65-69 years"	"65-69"	39
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2007"	"2007"	"70-74 years"	"70-74"	53
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2007"	"2007"	"75-79 years"	"75-79"	60
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2007"	"2007"	"80-84 years"	"80-84"	57
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2007"	"2007"	"85+ years"	"85+"	35
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2008"	"2008"	"45-49 years"	"45-49"	16
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2008"	"2008"	"50-54 years"	"50-54"	21
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2008"	"2008"	"55-59 years"	"55-59"	29
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2008"	"2008"	"60-64 years "	"60-64"	35
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2008"	"2008"	"65-69 years"	"65-69"	53
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2008"	"2008"	"70-74 years"	"70-74"	66
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2008"	"2008"	"75-79 years"	"75-79"	61
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2008"	"2008"	"80-84 years"	"80-84"	46
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2008"	"2008"	"85+ years"	"85+"	37
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2009"	"2009"	"45-49 years"	"45-49"	18
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2009"	"2009"	"50-54 years"	"50-54"	17
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2009"	"2009"	"55-59 years"	"55-59"	36
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2009"	"2009"	"60-64 years "	"60-64"	28
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2009"	"2009"	"65-69 years"	"65-69"	48
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2009"	"2009"	"70-74 years"	"70-74"	57
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2009"	"2009"	"75-79 years"	"75-79"	51
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2009"	"2009"	"80-84 years"	"80-84"	41
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2009"	"2009"	"85+ years"	"85+"	38
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2010"	"2010"	"50-54 years"	"50-54"	18
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2010"	"2010"	"55-59 years"	"55-59"	33
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2010"	"2010"	"60-64 years "	"60-64"	41
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2010"	"2010"	"65-69 years"	"65-69"	64
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2010"	"2010"	"70-74 years"	"70-74"	64
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2010"	"2010"	"75-79 years"	"75-79"	56
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2010"	"2010"	"80-84 years"	"80-84"	38
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2010"	"2010"	"85+ years"	"85+"	33
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2011"	"2011"	"55-59 years"	"55-59"	34
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2011"	"2011"	"60-64 years "	"60-64"	49
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2011"	"2011"	"65-69 years"	"65-69"	49
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2011"	"2011"	"70-74 years"	"70-74"	59
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2011"	"2011"	"75-79 years"	"75-79"	44
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2011"	"2011"	"80-84 years"	"80-84"	51
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2011"	"2011"	"85+ years"	"85+"	40
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2012"	"2012"	"50-54 years"	"50-54"	18
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2012"	"2012"	"55-59 years"	"55-59"	29
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2012"	"2012"	"60-64 years "	"60-64"	42
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2012"	"2012"	"65-69 years"	"65-69"	52
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2012"	"2012"	"70-74 years"	"70-74"	53
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2012"	"2012"	"75-79 years"	"75-79"	42
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2012"	"2012"	"80-84 years"	"80-84"	34
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2012"	"2012"	"85+ years"	"85+"	41
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2013"	"2013"	"50-54 years"	"50-54"	18
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2013"	"2013"	"55-59 years"	"55-59"	35
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2013"	"2013"	"60-64 years "	"60-64"	44
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2013"	"2013"	"65-69 years"	"65-69"	56
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2013"	"2013"	"70-74 years"	"70-74"	49
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2013"	"2013"	"75-79 years"	"75-79"	57
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2013"	"2013"	"80-84 years"	"80-84"	41
	"Lung and Bronchus"	"22030"	" Jacksonville, FL  "	"27260"	"2013"	"2013"	"85+ years"	"85+"	42
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"1999"	"1999"	"50-54 years"	"50-54"	21
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"1999"	"1999"	"55-59 years"	"55-59"	25
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"1999"	"1999"	"60-64 years "	"60-64"	48
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"1999"	"1999"	"65-69 years"	"65-69"	49
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"1999"	"1999"	"70-74 years"	"70-74"	94
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"1999"	"1999"	"75-79 years"	"75-79"	89
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"1999"	"1999"	"80-84 years"	"80-84"	60
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"1999"	"1999"	"85+ years"	"85+"	43
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2000"	"2000"	"50-54 years"	"50-54"	23
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2000"	"2000"	"55-59 years"	"55-59"	27
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2000"	"2000"	"60-64 years "	"60-64"	41
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2000"	"2000"	"65-69 years"	"65-69"	72
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2000"	"2000"	"70-74 years"	"70-74"	85
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2000"	"2000"	"75-79 years"	"75-79"	87
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2000"	"2000"	"80-84 years"	"80-84"	48
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2000"	"2000"	"85+ years"	"85+"	45
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2001"	"2001"	"50-54 years"	"50-54"	26
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2001"	"2001"	"55-59 years"	"55-59"	30
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2001"	"2001"	"60-64 years "	"60-64"	39
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2001"	"2001"	"65-69 years"	"65-69"	62
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2001"	"2001"	"70-74 years"	"70-74"	82
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2001"	"2001"	"75-79 years"	"75-79"	89
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2001"	"2001"	"80-84 years"	"80-84"	50
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2001"	"2001"	"85+ years"	"85+"	41
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2002"	"2002"	"50-54 years"	"50-54"	22
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2002"	"2002"	"55-59 years"	"55-59"	33
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2002"	"2002"	"60-64 years "	"60-64"	36
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2002"	"2002"	"65-69 years"	"65-69"	57
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2002"	"2002"	"70-74 years"	"70-74"	84
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2002"	"2002"	"75-79 years"	"75-79"	85
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2002"	"2002"	"80-84 years"	"80-84"	55
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2002"	"2002"	"85+ years"	"85+"	37
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2003"	"2003"	"45-49 years"	"45-49"	22
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2003"	"2003"	"50-54 years"	"50-54"	26
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2003"	"2003"	"55-59 years"	"55-59"	37
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2003"	"2003"	"60-64 years "	"60-64"	65
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2003"	"2003"	"65-69 years"	"65-69"	54
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2003"	"2003"	"70-74 years"	"70-74"	79
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2003"	"2003"	"75-79 years"	"75-79"	80
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2003"	"2003"	"80-84 years"	"80-84"	65
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2003"	"2003"	"85+ years"	"85+"	39
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2004"	"2004"	"50-54 years"	"50-54"	22
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2004"	"2004"	"55-59 years"	"55-59"	35
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2004"	"2004"	"60-64 years "	"60-64"	53
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2004"	"2004"	"65-69 years"	"65-69"	54
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2004"	"2004"	"70-74 years"	"70-74"	66
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2004"	"2004"	"75-79 years"	"75-79"	86
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2004"	"2004"	"80-84 years"	"80-84"	68
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2004"	"2004"	"85+ years"	"85+"	41
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2005"	"2005"	"50-54 years"	"50-54"	23
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2005"	"2005"	"55-59 years"	"55-59"	26
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2005"	"2005"	"60-64 years "	"60-64"	50
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2005"	"2005"	"65-69 years"	"65-69"	70
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2005"	"2005"	"70-74 years"	"70-74"	86
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2005"	"2005"	"75-79 years"	"75-79"	77
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2005"	"2005"	"80-84 years"	"80-84"	78
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2005"	"2005"	"85+ years"	"85+"	55
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2006"	"2006"	"50-54 years"	"50-54"	16
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2006"	"2006"	"55-59 years"	"55-59"	41
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2006"	"2006"	"60-64 years "	"60-64"	40
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2006"	"2006"	"65-69 years"	"65-69"	58
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2006"	"2006"	"70-74 years"	"70-74"	82
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2006"	"2006"	"75-79 years"	"75-79"	99
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2006"	"2006"	"80-84 years"	"80-84"	86
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2006"	"2006"	"85+ years"	"85+"	54
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2007"	"2007"	"45-49 years"	"45-49"	24
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2007"	"2007"	"50-54 years"	"50-54"	26
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2007"	"2007"	"55-59 years"	"55-59"	38
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2007"	"2007"	"60-64 years "	"60-64"	52
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2007"	"2007"	"65-69 years"	"65-69"	69
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2007"	"2007"	"70-74 years"	"70-74"	66
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2007"	"2007"	"75-79 years"	"75-79"	81
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2007"	"2007"	"80-84 years"	"80-84"	66
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2007"	"2007"	"85+ years"	"85+"	54
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2008"	"2008"	"50-54 years"	"50-54"	29
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2008"	"2008"	"55-59 years"	"55-59"	32
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2008"	"2008"	"60-64 years "	"60-64"	50
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2008"	"2008"	"65-69 years"	"65-69"	68
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2008"	"2008"	"70-74 years"	"70-74"	69
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2008"	"2008"	"75-79 years"	"75-79"	83
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2008"	"2008"	"80-84 years"	"80-84"	65
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2008"	"2008"	"85+ years"	"85+"	57
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2009"	"2009"	"45-49 years"	"45-49"	18
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2009"	"2009"	"50-54 years"	"50-54"	33
	"Lung and Bronchus"	"22030"	" Kansas City, MO-KS  "	"28140"	"2009"	"2009"	"55-59 years"	"55-59"	44
